lat,lon,precip
-60,135,1333
-60,136,1309
-60,137,1302
-60,138,1267
-60,139,1208
-60,140,1188
-60,141,1207
-60,142,1217
-60,143,1194
-60,144,1224
-60,145,1253
-60,146,1232
-60,147,1199
-60,148,1211
-60,149,1254
-60,150,1239
-60,151,1192
-60,152,1215
-60,153,1256
-60,154,1313
-60,155,1340
-60,156,1322
-60,157,1301
-60,158,1296
-60,159,1287
-60,160,1267
-60,161,1308
-60,162,1321
-60,163,1306
-60,164,1317
-60,165,1322
-60,166,1299
-60,167,1281
-60,168,1344
-60,169,1360
-60,170,1357
-60,171,1400
-60,172,1368
-60,173,1351
-60,174,1374
-60,175,1346
-60,176,1349
-60,177,1363
-60,178,1315
-60,179,1331
-61,-180,1323
-61,-179,1328
-61,-178,1332
-61,-177,1324
-61,-176,1306
-61,-175,1307
-61,-174,1287
-61,-173,1260
-61,-172,1232
-61,-171,1184
-61,-170,1155
-61,-169,1142
-61,-168,1145
-61,-167,1152
-61,-166,1146
-61,-165,1146
-61,-164,1146
-61,-163,1143
-61,-162,1120
-61,-161,1126
-61,-160,1091
-61,-159,1056
-61,-158,1051
-61,-157,1032
-61,-156,1033
-61,-155,1040
-61,-154,1039
-61,-153,1045
-61,-152,1041
-61,-151,1013
-61,-150,976
-61,-149,963
-61,-148,970
-61,-147,983
-61,-146,987
-61,-145,958
-61,-144,941
-61,-143,963
-61,-142,965
-61,-141,955
-61,-140,951
-61,-139,983
-61,-138,1003
-61,-137,1024
-61,-136,1069
-61,-135,1100
-61,-134,1108
-61,-133,1103
-61,-132,1102
-61,-131,1114
-61,-130,1140
-61,-129,1161
-61,-128,1199
-61,-127,1269
-61,-126,1273
-61,-125,1255
-61,-124,1233
-61,-123,1257
-61,-122,1254
-61,-121,1230
-61,-120,1246
-61,-119,1229
-61,-118,1228
-61,-117,1256
-61,-116,1296
-61,-115,1286
-61,-114,1282
-61,-113,1253
-61,-112,1256
-61,-111,1269
-61,-110,1303
-61,-109,1325
-61,-108,1283
-61,-107,1207
-61,-106,1182
-61,-105,1225
-61,-104,1261
-61,-103,1282
-61,-102,1329
-61,-101,1373
-61,-100,1371
-61,-99,1322
-61,-98,1245
-61,-97,1250
-61,-96,1238
-61,-95,1216
-61,-94,1214
-61,-93,1182
-61,-92,1195
-61,-91,1197
-61,-90,1164
-61,-89,1167
-61,-88,1188
-61,-87,1150
-61,-86,1130
-61,-85,1134
-61,-84,1099
-61,-83,1072
-61,-82,1100
-61,-81,1146
-61,-80,1185
-61,-79,1220
-61,-78,1198
-61,-77,1175
-61,-76,1172
-61,-75,1177
-61,-74,1132
-61,-73,1118
-61,-72,1125
-61,-71,1078
-61,-70,1055
-61,-69,1048
-61,-68,1038
-61,-67,1021
-61,-66,1037
-61,-65,1002
-61,-64,1002
-61,-63,977
-61,-62,941
-61,-61,895
-61,-60,907
-61,-59,927
-61,-58,891
-61,-57,820
-61,-56,806
-61,-55,777
-61,-54,779
-61,-53,799
-61,-52,796
-61,-51,790
-61,-50,812
-61,-49,803
-61,-48,783
-61,-47,764
-61,-46,779
-61,-45,788
-61,-44,780
-61,-43,777
-61,-42,781
-61,-41,784
-61,-40,772
-61,-39,775
-61,-38,787
-61,-37,805
-61,-36,814
-61,-35,814
-61,-34,803
-61,-33,780
-61,-32,781
-61,-31,791
-61,-30,799
-61,-29,793
-61,-28,784
-61,-27,780
-61,-26,784
-61,-25,797
-61,-24,802
-61,-23,821
-61,-22,852
-61,-21,879
-61,-20,872
-61,-19,833
-61,-18,821
-61,-17,804
-61,-16,801
-61,-15,812
-61,-14,832
-61,-13,876
-61,-12,922
-61,-11,933
-61,-10,937
-61,-9,927
-61,-8,922
-61,-7,920
-61,-6,914
-61,-5,910
-61,-4,914
-61,-3,932
-61,-2,940
-61,-1,949
-61,0,952
-61,1,977
-61,2,987
-61,3,981
-61,4,968
-61,5,944
-61,6,945
-61,7,970
-61,8,1007
-61,9,1004
-61,10,991
-61,11,969
-61,12,947
-61,13,959
-61,14,963
-61,15,961
-61,16,957
-61,17,966
-61,18,995
-61,19,1026
-61,20,1028
-61,21,1022
-61,22,991
-61,23,990
-61,24,986
-61,25,983
-61,26,974
-61,27,968
-61,28,973
-61,29,989
-61,30,1013
-61,31,1019
-61,32,1001
-61,33,1021
-61,34,1031
-61,35,1016
-61,36,995
-61,37,974
-61,38,995
-61,39,1018
-61,40,1050
-61,41,1069
-61,42,1095
-61,43,1103
-61,44,1125
-61,45,1139
-61,46,1148
-61,47,1156
-61,48,1182
-61,49,1186
-61,50,1174
-61,51,1188
-61,52,1191
-61,53,1207
-61,54,1215
-61,55,1213
-61,56,1225
-61,57,1259
-61,58,1265
-61,59,1243
-61,60,1221
-61,61,1170
-61,62,1144
-61,63,1134
-61,64,1137
-61,65,1136
-61,66,1133
-61,67,1174
-61,68,1190
-61,69,1159
-61,70,1116
-61,71,1085
-61,72,1076
-61,73,1079
-61,74,1082
-61,75,1072
-61,76,1053
-61,77,1042
-61,78,1040
-61,79,1046
-61,80,1050
-61,81,1043
-61,82,1059
-61,83,1078
-61,84,1106
-61,85,1089
-61,86,1078
-61,87,1094
-61,88,1113
-61,89,1116
-61,90,1110
-61,91,1086
-61,92,1045
-61,93,1031
-61,94,1010
-61,95,986
-61,96,970
-61,97,973
-61,98,1014
-61,99,1036
-61,100,1030
-61,101,1011
-61,102,998
-61,103,983
-61,104,992
-61,105,1008
-61,106,1019
-61,107,1042
-61,108,1035
-61,109,1035
-61,110,1044
-61,111,1049
-61,112,1067
-61,113,1081
-61,114,1093
-61,115,1118
-61,116,1152
-61,117,1211
-61,118,1271
-61,119,1262
-61,120,1270
-61,121,1292
-61,122,1273
-61,123,1244
-61,124,1233
-61,125,1247
-61,126,1249
-61,127,1257
-61,128,1255
-61,129,1257
-61,130,1299
-61,131,1319
-61,132,1323
-61,133,1312
-61,134,1328
-61,135,1327
-61,136,1305
-61,137,1322
-61,138,1317
-61,139,1272
-61,140,1228
-61,141,1210
-61,142,1214
-61,143,1259
-61,144,1305
-61,145,1298
-61,146,1256
-61,147,1218
-61,148,1190
-61,149,1185
-61,150,1201
-61,151,1233
-61,152,1224
-61,153,1233
-61,154,1242
-61,155,1242
-61,156,1258
-61,157,1252
-61,158,1234
-61,159,1266
-61,160,1299
-61,161,1284
-61,162,1269
-61,163,1244
-61,164,1250
-61,165,1261
-61,166,1250
-61,167,1209
-61,168,1225
-61,169,1263
-61,170,1275
-61,171,1298
-61,172,1334
-61,173,1375
-61,174,1386
-61,175,1384
-61,176,1377
-61,177,1351
-61,178,1318
-61,179,1308
-62,-180,1260
-62,-179,1256
-62,-178,1278
-62,-177,1286
-62,-176,1292
-62,-175,1275
-62,-174,1271
-62,-173,1269
-62,-172,1280
-62,-171,1254
-62,-170,1224
-62,-169,1183
-62,-168,1158
-62,-167,1165
-62,-166,1162
-62,-165,1160
-62,-164,1115
-62,-163,1041
-62,-162,991
-62,-161,986
-62,-160,1001
-62,-159,1016
-62,-158,1018
-62,-157,1029
-62,-156,1008
-62,-155,988
-62,-154,1010
-62,-153,1005
-62,-152,1003
-62,-151,987
-62,-150,984
-62,-149,981
-62,-148,951
-62,-147,933
-62,-146,930
-62,-145,920
-62,-144,912
-62,-143,915
-62,-142,918
-62,-141,934
-62,-140,970
-62,-139,976
-62,-138,982
-62,-137,1019
-62,-136,1061
-62,-135,1082
-62,-134,1122
-62,-133,1146
-62,-132,1128
-62,-131,1075
-62,-130,1072
-62,-129,1114
-62,-128,1153
-62,-127,1189
-62,-126,1224
-62,-125,1211
-62,-124,1207
-62,-123,1202
-62,-122,1192
-62,-121,1164
-62,-120,1167
-62,-119,1197
-62,-118,1203
-62,-117,1235
-62,-116,1291
-62,-115,1245
-62,-114,1232
-62,-113,1209
-62,-112,1181
-62,-111,1169
-62,-110,1191
-62,-109,1228
-62,-108,1258
-62,-107,1231
-62,-106,1202
-62,-105,1194
-62,-104,1184
-62,-103,1176
-62,-102,1194
-62,-101,1229
-62,-100,1243
-62,-99,1294
-62,-98,1235
-62,-97,1184
-62,-96,1155
-62,-95,1133
-62,-94,1175
-62,-93,1157
-62,-92,1142
-62,-91,1128
-62,-90,1095
-62,-89,1086
-62,-88,1128
-62,-87,1141
-62,-86,1128
-62,-85,1140
-62,-84,1108
-62,-83,1095
-62,-82,1107
-62,-81,1090
-62,-80,1108
-62,-79,1181
-62,-78,1201
-62,-77,1201
-62,-76,1195
-62,-75,1126
-62,-74,1130
-62,-73,1137
-62,-72,1128
-62,-71,1101
-62,-70,1070
-62,-69,1041
-62,-68,1010
-62,-67,1010
-62,-66,1025
-62,-65,1015
-62,-64,1032
-62,-63,988
-62,-62,1005
-62,-61,1083
-62,-60,971
-62,-59,1063
-62,-58,816
-62,-57,701
-62,-56,704
-62,-55,693
-62,-54,723
-62,-53,739
-62,-52,750
-62,-51,739
-62,-50,745
-62,-49,756
-62,-48,765
-62,-47,770
-62,-46,769
-62,-45,768
-62,-44,766
-62,-43,765
-62,-42,778
-62,-41,795
-62,-40,806
-62,-39,800
-62,-38,785
-62,-37,778
-62,-36,780
-62,-35,791
-62,-34,784
-62,-33,783
-62,-32,774
-62,-31,774
-62,-30,785
-62,-29,794
-62,-28,788
-62,-27,758
-62,-26,739
-62,-25,740
-62,-24,747
-62,-23,756
-62,-22,778
-62,-21,801
-62,-20,813
-62,-19,803
-62,-18,795
-62,-17,791
-62,-16,790
-62,-15,798
-62,-14,803
-62,-13,820
-62,-12,851
-62,-11,860
-62,-10,878
-62,-9,899
-62,-8,910
-62,-7,909
-62,-6,894
-62,-5,884
-62,-4,869
-62,-3,873
-62,-2,901
-62,-1,922
-62,0,934
-62,1,942
-62,2,934
-62,3,932
-62,4,932
-62,5,934
-62,6,946
-62,7,957
-62,8,954
-62,9,947
-62,10,950
-62,11,947
-62,12,949
-62,13,952
-62,14,953
-62,15,934
-62,16,921
-62,17,914
-62,18,905
-62,19,923
-62,20,940
-62,21,962
-62,22,960
-62,23,963
-62,24,954
-62,25,930
-62,26,936
-62,27,954
-62,28,958
-62,29,960
-62,30,960
-62,31,961
-62,32,951
-62,33,958
-62,34,968
-62,35,974
-62,36,974
-62,37,978
-62,38,962
-62,39,953
-62,40,969
-62,41,985
-62,42,1033
-62,43,1071
-62,44,1096
-62,45,1100
-62,46,1091
-62,47,1088
-62,48,1099
-62,49,1117
-62,50,1178
-62,51,1225
-62,52,1230
-62,53,1229
-62,54,1249
-62,55,1264
-62,56,1252
-62,57,1234
-62,58,1256
-62,59,1267
-62,60,1264
-62,61,1213
-62,62,1169
-62,63,1138
-62,64,1145
-62,65,1148
-62,66,1141
-62,67,1138
-62,68,1117
-62,69,1105
-62,70,1083
-62,71,1059
-62,72,1030
-62,73,1029
-62,74,1032
-62,75,1014
-62,76,1010
-62,77,1021
-62,78,1048
-62,79,1059
-62,80,1055
-62,81,1065
-62,82,1054
-62,83,1048
-62,84,1063
-62,85,1055
-62,86,1056
-62,87,1056
-62,88,1046
-62,89,1038
-62,90,1040
-62,91,1025
-62,92,1030
-62,93,1020
-62,94,982
-62,95,952
-62,96,947
-62,97,951
-62,98,970
-62,99,1004
-62,100,1006
-62,101,986
-62,102,987
-62,103,978
-62,104,980
-62,105,991
-62,106,1023
-62,107,1047
-62,108,1050
-62,109,1045
-62,110,1048
-62,111,1081
-62,112,1096
-62,113,1127
-62,114,1149
-62,115,1169
-62,116,1175
-62,117,1186
-62,118,1188
-62,119,1203
-62,120,1212
-62,121,1218
-62,122,1248
-62,123,1243
-62,124,1245
-62,125,1269
-62,126,1270
-62,127,1255
-62,128,1253
-62,129,1262
-62,130,1272
-62,131,1301
-62,132,1328
-62,133,1317
-62,134,1302
-62,135,1336
-62,136,1359
-62,137,1354
-62,138,1332
-62,139,1330
-62,140,1307
-62,141,1274
-62,142,1252
-62,143,1270
-62,144,1297
-62,145,1294
-62,146,1266
-62,147,1251
-62,148,1227
-62,149,1226
-62,150,1229
-62,151,1246
-62,152,1259
-62,153,1236
-62,154,1182
-62,155,1161
-62,156,1170
-62,157,1209
-62,158,1206
-62,159,1201
-62,160,1211
-62,161,1213
-62,162,1216
-62,163,1234
-62,164,1232
-62,165,1215
-62,166,1185
-62,167,1157
-62,168,1174
-62,169,1206
-62,170,1248
-62,171,1274
-62,172,1272
-62,173,1285
-62,174,1283
-62,175,1309
-62,176,1316
-62,177,1290
-62,178,1256
-62,179,1269
-63,-180,1137
-63,-179,1141
-63,-178,1148
-63,-177,1161
-63,-176,1171
-63,-175,1178
-63,-174,1209
-63,-173,1205
-63,-172,1158
-63,-171,1127
-63,-170,1122
-63,-169,1116
-63,-168,1109
-63,-167,1093
-63,-166,1076
-63,-165,1044
-63,-164,1021
-63,-163,1003
-63,-162,959
-63,-161,933
-63,-160,917
-63,-159,919
-63,-158,929
-63,-157,923
-63,-156,936
-63,-155,944
-63,-154,952
-63,-153,969
-63,-152,977
-63,-151,935
-63,-150,925
-63,-149,935
-63,-148,951
-63,-147,952
-63,-146,940
-63,-145,927
-63,-144,933
-63,-143,941
-63,-142,923
-63,-141,912
-63,-140,937
-63,-139,949
-63,-138,943
-63,-137,957
-63,-136,1011
-63,-135,1064
-63,-134,1127
-63,-133,1155
-63,-132,1164
-63,-131,1136
-63,-130,1069
-63,-129,1056
-63,-128,1074
-63,-127,1092
-63,-126,1098
-63,-125,1120
-63,-124,1113
-63,-123,1120
-63,-122,1106
-63,-121,1094
-63,-120,1101
-63,-119,1156
-63,-118,1218
-63,-117,1254
-63,-116,1293
-63,-115,1302
-63,-114,1268
-63,-113,1256
-63,-112,1249
-63,-111,1242
-63,-110,1227
-63,-109,1215
-63,-108,1207
-63,-107,1186
-63,-106,1171
-63,-105,1163
-63,-104,1148
-63,-103,1150
-63,-102,1131
-63,-101,1092
-63,-100,1059
-63,-99,1085
-63,-98,1111
-63,-97,1098
-63,-96,1069
-63,-95,1061
-63,-94,1075
-63,-93,1103
-63,-92,1120
-63,-91,1130
-63,-90,1125
-63,-89,1103
-63,-88,1085
-63,-87,1089
-63,-86,1089
-63,-85,1090
-63,-84,1080
-63,-83,1073
-63,-82,1047
-63,-81,1038
-63,-80,1055
-63,-79,1034
-63,-78,1056
-63,-77,1087
-63,-76,1083
-63,-75,1045
-63,-74,1016
-63,-73,1052
-63,-72,1073
-63,-71,1090
-63,-70,1121
-63,-69,1104
-63,-68,1078
-63,-67,1078
-63,-66,1047
-63,-65,1092
-63,-64,1099
-63,-63,990
-63,-62,936
-63,-61,1593
-63,-60,1580
-63,-59,1091
-63,-58,867
-63,-57,710
-63,-56,701
-63,-55,481
-63,-54,554
-63,-53,575
-63,-52,607
-63,-51,653
-63,-50,688
-63,-49,696
-63,-48,698
-63,-47,692
-63,-46,691
-63,-45,710
-63,-44,741
-63,-43,752
-63,-42,755
-63,-41,762
-63,-40,776
-63,-39,796
-63,-38,782
-63,-37,750
-63,-36,742
-63,-35,745
-63,-34,757
-63,-33,764
-63,-32,760
-63,-31,758
-63,-30,777
-63,-29,783
-63,-28,775
-63,-27,773
-63,-26,768
-63,-25,754
-63,-24,740
-63,-23,751
-63,-22,742
-63,-21,743
-63,-20,764
-63,-19,754
-63,-18,741
-63,-17,737
-63,-16,735
-63,-15,742
-63,-14,750
-63,-13,768
-63,-12,786
-63,-11,784
-63,-10,793
-63,-9,801
-63,-8,797
-63,-7,799
-63,-6,811
-63,-5,818
-63,-4,813
-63,-3,824
-63,-2,850
-63,-1,897
-63,0,911
-63,1,910
-63,2,893
-63,3,889
-63,4,893
-63,5,891
-63,6,892
-63,7,895
-63,8,905
-63,9,916
-63,10,927
-63,11,937
-63,12,923
-63,13,935
-63,14,943
-63,15,920
-63,16,877
-63,17,859
-63,18,850
-63,19,850
-63,20,864
-63,21,883
-63,22,883
-63,23,903
-63,24,923
-63,25,918
-63,26,919
-63,27,928
-63,28,945
-63,29,946
-63,30,930
-63,31,919
-63,32,919
-63,33,922
-63,34,929
-63,35,944
-63,36,943
-63,37,941
-63,38,949
-63,39,986
-63,40,998
-63,41,1011
-63,42,1037
-63,43,1047
-63,44,1077
-63,45,1113
-63,46,1122
-63,47,1150
-63,48,1188
-63,49,1233
-63,50,1286
-63,51,1324
-63,52,1352
-63,53,1361
-63,54,1364
-63,55,1373
-63,56,1375
-63,57,1370
-63,58,1352
-63,59,1316
-63,60,1275
-63,61,1216
-63,62,1186
-63,63,1166
-63,64,1161
-63,65,1163
-63,66,1147
-63,67,1109
-63,68,1078
-63,69,1061
-63,70,1043
-63,71,1025
-63,72,1011
-63,73,1002
-63,74,1017
-63,75,1032
-63,76,1033
-63,77,1026
-63,78,1005
-63,79,986
-63,80,978
-63,81,972
-63,82,967
-63,83,951
-63,84,937
-63,85,946
-63,86,950
-63,87,959
-63,88,951
-63,89,953
-63,90,954
-63,91,940
-63,92,928
-63,93,917
-63,94,913
-63,95,914
-63,96,904
-63,97,895
-63,98,891
-63,99,907
-63,100,924
-63,101,949
-63,102,981
-63,103,1007
-63,104,1024
-63,105,1028
-63,106,1011
-63,107,1025
-63,108,1054
-63,109,1065
-63,110,1065
-63,111,1064
-63,112,1066
-63,113,1070
-63,114,1082
-63,115,1099
-63,116,1142
-63,117,1184
-63,118,1182
-63,119,1211
-63,120,1260
-63,121,1293
-63,122,1288
-63,123,1288
-63,124,1292
-63,125,1303
-63,126,1315
-63,127,1361
-63,128,1387
-63,129,1404
-63,130,1407
-63,131,1416
-63,132,1453
-63,133,1483
-63,134,1472
-63,135,1419
-63,136,1412
-63,137,1424
-63,138,1417
-63,139,1394
-63,140,1352
-63,141,1343
-63,142,1352
-63,143,1359
-63,144,1355
-63,145,1365
-63,146,1383
-63,147,1347
-63,148,1318
-63,149,1282
-63,150,1252
-63,151,1258
-63,152,1243
-63,153,1222
-63,154,1190
-63,155,1183
-63,156,1187
-63,157,1140
-63,158,1128
-63,159,1128
-63,160,1098
-63,161,1119
-63,162,1125
-63,163,1129
-63,164,1146
-63,165,1122
-63,166,1101
-63,167,1101
-63,168,1106
-63,169,1114
-63,170,1123
-63,171,1130
-63,172,1138
-63,173,1149
-63,174,1141
-63,175,1198
-63,176,1211
-63,177,1171
-63,178,1134
-63,179,1153
-64,-180,1094
-64,-179,1092
-64,-178,1092
-64,-177,1080
-64,-176,1072
-64,-175,1077
-64,-174,1117
-64,-173,1133
-64,-172,1108
-64,-171,1047
-64,-170,1055
-64,-169,1050
-64,-168,1038
-64,-167,1022
-64,-166,1006
-64,-165,985
-64,-164,958
-64,-163,937
-64,-162,921
-64,-161,936
-64,-160,941
-64,-159,925
-64,-158,914
-64,-157,887
-64,-156,862
-64,-155,859
-64,-154,859
-64,-153,885
-64,-152,893
-64,-151,912
-64,-150,920
-64,-149,924
-64,-148,928
-64,-147,920
-64,-146,892
-64,-145,907
-64,-144,928
-64,-143,929
-64,-142,911
-64,-141,873
-64,-140,865
-64,-139,869
-64,-138,871
-64,-137,893
-64,-136,935
-64,-135,962
-64,-134,1000
-64,-133,1026
-64,-132,1034
-64,-131,1032
-64,-130,1051
-64,-129,1023
-64,-128,1005
-64,-127,1004
-64,-126,1018
-64,-125,1043
-64,-124,1062
-64,-123,1060
-64,-122,1027
-64,-121,1022
-64,-120,1053
-64,-119,1114
-64,-118,1129
-64,-117,1149
-64,-116,1151
-64,-115,1189
-64,-114,1201
-64,-113,1199
-64,-112,1219
-64,-111,1222
-64,-110,1162
-64,-109,1120
-64,-108,1147
-64,-107,1126
-64,-106,1129
-64,-105,1109
-64,-104,1112
-64,-103,1108
-64,-102,1105
-64,-101,1093
-64,-100,1065
-64,-99,1044
-64,-98,1041
-64,-97,1041
-64,-96,1050
-64,-95,1052
-64,-94,1056
-64,-93,1061
-64,-92,1064
-64,-91,1069
-64,-90,1081
-64,-89,1064
-64,-88,1043
-64,-87,1028
-64,-86,1033
-64,-85,1031
-64,-84,1048
-64,-83,1044
-64,-82,1046
-64,-81,1024
-64,-80,1035
-64,-79,1035
-64,-78,991
-64,-77,998
-64,-76,1018
-64,-75,1052
-64,-74,1074
-64,-73,1071
-64,-72,1050
-64,-71,1076
-64,-70,1103
-64,-69,1099
-64,-68,1117
-64,-67,1237
-64,-66,1326
-64,-65,1255
-64,-64,1647
-64,-63,2732
-64,-62,1969
-64,-61,2641
-64,-60,1980
-64,-59,404
-64,-58,542
-64,-57,373
-64,-56,386
-64,-55,423
-64,-54,439
-64,-53,487
-64,-52,521
-64,-51,573
-64,-50,622
-64,-49,639
-64,-48,655
-64,-47,674
-64,-46,689
-64,-45,698
-64,-44,711
-64,-43,718
-64,-42,725
-64,-41,728
-64,-40,741
-64,-39,761
-64,-38,761
-64,-37,737
-64,-36,729
-64,-35,725
-64,-34,732
-64,-33,738
-64,-32,746
-64,-31,746
-64,-30,762
-64,-29,779
-64,-28,777
-64,-27,774
-64,-26,776
-64,-25,772
-64,-24,758
-64,-23,750
-64,-22,740
-64,-21,725
-64,-20,719
-64,-19,729
-64,-18,733
-64,-17,735
-64,-16,742
-64,-15,755
-64,-14,759
-64,-13,760
-64,-12,762
-64,-11,754
-64,-10,751
-64,-9,761
-64,-8,756
-64,-7,754
-64,-6,762
-64,-5,771
-64,-4,779
-64,-3,786
-64,-2,817
-64,-1,839
-64,0,837
-64,1,834
-64,2,839
-64,3,846
-64,4,849
-64,5,840
-64,6,840
-64,7,840
-64,8,836
-64,9,851
-64,10,865
-64,11,861
-64,12,878
-64,13,894
-64,14,886
-64,15,869
-64,16,856
-64,17,856
-64,18,854
-64,19,848
-64,20,852
-64,21,863
-64,22,859
-64,23,856
-64,24,860
-64,25,862
-64,26,866
-64,27,879
-64,28,907
-64,29,920
-64,30,932
-64,31,934
-64,32,918
-64,33,925
-64,34,941
-64,35,957
-64,36,940
-64,37,941
-64,38,960
-64,39,986
-64,40,1000
-64,41,1015
-64,42,1040
-64,43,1084
-64,44,1153
-64,45,1207
-64,46,1275
-64,47,1344
-64,48,1387
-64,49,1425
-64,50,1490
-64,51,1533
-64,52,1556
-64,53,1573
-64,54,1561
-64,55,1524
-64,56,1442
-64,57,1359
-64,58,1306
-64,59,1294
-64,60,1256
-64,61,1216
-64,62,1205
-64,63,1205
-64,64,1178
-64,65,1161
-64,66,1140
-64,67,1105
-64,68,1068
-64,69,1036
-64,70,1009
-64,71,998
-64,72,975
-64,73,937
-64,74,915
-64,75,889
-64,76,870
-64,77,858
-64,78,849
-64,79,836
-64,80,823
-64,81,820
-64,82,849
-64,83,866
-64,84,867
-64,85,865
-64,86,873
-64,87,895
-64,88,916
-64,89,906
-64,90,894
-64,91,906
-64,92,914
-64,93,926
-64,94,926
-64,95,923
-64,96,940
-64,97,951
-64,98,945
-64,99,958
-64,100,979
-64,101,1028
-64,102,1064
-64,103,1080
-64,104,1083
-64,105,1076
-64,106,1056
-64,107,1025
-64,108,1020
-64,109,1048
-64,110,1068
-64,111,1092
-64,112,1111
-64,113,1122
-64,114,1124
-64,115,1127
-64,116,1134
-64,117,1140
-64,118,1141
-64,119,1141
-64,120,1161
-64,121,1188
-64,122,1214
-64,123,1275
-64,124,1315
-64,125,1364
-64,126,1392
-64,127,1388
-64,128,1410
-64,129,1468
-64,130,1531
-64,131,1579
-64,132,1607
-64,133,1613
-64,134,1603
-64,135,1604
-64,136,1595
-64,137,1601
-64,138,1611
-64,139,1608
-64,140,1595
-64,141,1591
-64,142,1567
-64,143,1504
-64,144,1434
-64,145,1384
-64,146,1350
-64,147,1336
-64,148,1337
-64,149,1310
-64,150,1273
-64,151,1232
-64,152,1207
-64,153,1155
-64,154,1132
-64,155,1130
-64,156,1121
-64,157,1076
-64,158,1069
-64,159,1048
-64,160,1019
-64,161,1014
-64,162,1010
-64,163,1046
-64,164,1052
-64,165,1052
-64,166,1050
-64,167,1047
-64,168,1067
-64,169,1088
-64,170,1075
-64,171,1078
-64,172,1092
-64,173,1090
-64,174,1113
-64,175,1129
-64,176,1138
-64,177,1133
-64,178,1138
-64,179,1127
-65,-180,1112
-65,-179,1116
-65,-178,1111
-65,-177,1103
-65,-176,1097
-65,-175,1080
-65,-174,1058
-65,-173,1065
-65,-172,1062
-65,-171,1030
-65,-170,1008
-65,-169,981
-65,-168,956
-65,-167,940
-65,-166,933
-65,-165,923
-65,-164,906
-65,-163,885
-65,-162,850
-65,-161,855
-65,-160,872
-65,-159,871
-65,-158,853
-65,-157,835
-65,-156,832
-65,-155,831
-65,-154,838
-65,-153,853
-65,-152,864
-65,-151,882
-65,-150,888
-65,-149,903
-65,-148,898
-65,-147,871
-65,-146,838
-65,-145,848
-65,-144,860
-65,-143,873
-65,-142,866
-65,-141,841
-65,-140,844
-65,-139,834
-65,-138,833
-65,-137,864
-65,-136,877
-65,-135,884
-65,-134,921
-65,-133,944
-65,-132,973
-65,-131,993
-65,-130,995
-65,-129,1013
-65,-128,1018
-65,-127,998
-65,-126,969
-65,-125,964
-65,-124,971
-65,-123,988
-65,-122,976
-65,-121,984
-65,-120,991
-65,-119,1032
-65,-118,1081
-65,-117,1111
-65,-116,1075
-65,-115,1062
-65,-114,1099
-65,-113,1136
-65,-112,1180
-65,-111,1173
-65,-110,1138
-65,-109,1122
-65,-108,1157
-65,-107,1130
-65,-106,1105
-65,-105,1100
-65,-104,1074
-65,-103,1068
-65,-102,1062
-65,-101,1072
-65,-100,1086
-65,-99,1073
-65,-98,1051
-65,-97,1027
-65,-96,1023
-65,-95,1052
-65,-94,1084
-65,-93,1089
-65,-92,1104
-65,-91,1117
-65,-90,1096
-65,-89,1040
-65,-88,1044
-65,-87,1052
-65,-86,1034
-65,-85,1011
-65,-84,1029
-65,-83,1049
-65,-82,1061
-65,-81,1049
-65,-80,1041
-65,-79,1027
-65,-78,999
-65,-77,991
-65,-76,1008
-65,-75,1051
-65,-74,1073
-65,-73,1081
-65,-72,1090
-65,-71,1103
-65,-70,1087
-65,-69,1266
-65,-68,1379
-65,-67,1154
-65,-66,1616
-65,-65,2325
-65,-64,2522
-65,-63,2212
-65,-62,1369
-65,-61,319
-65,-60,313
-65,-59,511
-65,-58,372
-65,-57,349
-65,-56,369
-65,-55,382
-65,-54,406
-65,-53,443
-65,-52,467
-65,-51,500
-65,-50,542
-65,-49,568
-65,-48,606
-65,-47,643
-65,-46,663
-65,-45,663
-65,-44,666
-65,-43,678
-65,-42,681
-65,-41,672
-65,-40,670
-65,-39,686
-65,-38,690
-65,-37,685
-65,-36,674
-65,-35,672
-65,-34,675
-65,-33,684
-65,-32,695
-65,-31,702
-65,-30,714
-65,-29,735
-65,-28,736
-65,-27,750
-65,-26,776
-65,-25,774
-65,-24,772
-65,-23,776
-65,-22,747
-65,-21,722
-65,-20,708
-65,-19,693
-65,-18,683
-65,-17,680
-65,-16,695
-65,-15,709
-65,-14,710
-65,-13,707
-65,-12,724
-65,-11,731
-65,-10,739
-65,-9,751
-65,-8,746
-65,-7,741
-65,-6,734
-65,-5,738
-65,-4,748
-65,-3,755
-65,-2,758
-65,-1,772
-65,0,778
-65,1,795
-65,2,802
-65,3,809
-65,4,809
-65,5,802
-65,6,802
-65,7,807
-65,8,817
-65,9,844
-65,10,846
-65,11,837
-65,12,833
-65,13,846
-65,14,861
-65,15,854
-65,16,838
-65,17,829
-65,18,825
-65,19,842
-65,20,856
-65,21,861
-65,22,844
-65,23,830
-65,24,830
-65,25,847
-65,26,879
-65,27,902
-65,28,904
-65,29,911
-65,30,928
-65,31,938
-65,32,941
-65,33,940
-65,34,944
-65,35,975
-65,36,984
-65,37,1000
-65,38,1021
-65,39,1029
-65,40,1045
-65,41,1055
-65,42,1074
-65,43,1134
-65,44,1230
-65,45,1272
-65,46,1312
-65,47,1368
-65,48,1409
-65,49,1439
-65,50,1477
-65,51,1500
-65,52,1498
-65,53,1504
-65,54,1504
-65,55,1475
-65,56,1396
-65,57,1334
